sample_id	SBS1	SBS2	SBS3	SBS4	SBS5	SBS6	SBS7a	SBS7b	SBS7c	SBS7d	SBS8	SBS9	SBS10a	SBS10b	SBS11	SBS12	SBS13	SBS14	SBS15	SBS16	SBS17a	SBS17b	SBS18	SBS19	SBS20	SBS21	SBS22	SBS23	SBS24	SBS25	SBS26	SBS27	SBS28	SBS29	SBS30	SBS31	SBS32	SBS33	SBS34	SBS35	SBS36	SBS37	SBS38	SBS39	SBS40	SBS41	SBS42	SBS43	SBS44	SBS45	SBS46	SBS47	SBS48	SBS49	SBS50	SBS51	SBS52	SBS53	SBS54	SBS55	SBS56	SBS57	SBS58	SBS59	SBS60	SBS84	SBS85	SSE	mutation_count
EXTERN-MELA-20140505-017	0.0836607823088312	0	0	0	0.748426372675657	0	0	0	0.0562024247896584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.055	3448
EXTERN-MELA-20140505-011	0	0	0	0	0.0584714930157505	0	0.637304727682134	0.201289006345491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	761170
EXTERN-MELA-20140505-024	0.125911474637192	0	0	0	0.59533422326509	0	0	0	0.0563752255590872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0603573704438762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.055	5244
EXTERN-MELA-20140514-033	0.0939824769635605	0	0	0	0.767728420624668	0	0	0	0.0668677817141269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.054	3413
EXTERN-MELA-20140505-029	0	0	0	0	0.13485039597689	0	0.624789966238026	0.183399698475693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.024	23049
EXTERN-MELA-20140505-030	0	0	0	0	0.102274023589759	0	0.780089924085639	0.117636052324602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	16114
EXTERN-MELA-20140505-031	0	0	0	0	0.0942454929560608	0	0.585419579062715	0.223877978198661	0.063625497408233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.032	60373
EXTERN-MELA-20140505-037	0	0.0663849582742219	0	0	0.433157611065897	0	0.172192866534985	0.130815150996937	0.145289529950773	0.0521598831771866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045	7915
EXTERN-MELA-20140505-033	0	0	0	0	0	0	0.743322437181923	0.121700296318531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027	183745
EXTERN-MELA-20140505-035	0	0	0	0	0.0514503317099016	0	0.58961194744627	0.225323283469995	0.0864886605544842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023	51435
EXTERN-MELA-20140514-040	0.128933939549603	0	0	0	0.773924019953186	0	0	0	0.054332727980921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.049	2666
EXTERN-MELA-20140514-044	0.112993978031864	0	0	0	0.679113036854377	0	0	0	0.0888002799186439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.048	7879
EXTERN-MELA-20140514-051	0	0	0	0	0.511417345199645	0	0.146530854580336	0	0	0.0617405549182775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0788045299196831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.054	4663
EXTERN-MELA-20140514-057	0.0930181293626261	0	0	0	0.714392063510615	0	0	0	0.0670389082918808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.047	5239
EXTERN-MELA-20140514-060	0.0566983676699332	0	0	0	0.780401993021903	0	0	0	0.0788585870531682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.052	6420
EXTERN-MELA-20140524-011	0	0	0	0	0	0	0.635104912077625	0.166150314557451	0.1144693814658	0.0586958354098018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	140087
EXTERN-MELA-20140524-015	0	0	0	0	0.143017562953414	0	0.628494665617357	0.215436145301051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.024	42559
EXTERN-MELA-20140524-013	0	0	0	0	0.0501106630126665	0	0.415785312481438	0.393234502301674	0.108647405648883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.032	229385
EXTERN-MELA-20140505-039	0	0	0	0	0.0603092064657039	0	0.746687870408954	0.193002923125342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016	209183
EXTERN-MELA-20140505-046	0	0	0	0	0.128486382967551	0	0.632335343992901	0.120799483918793	0	0.0893467042619865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025	45320
EXTERN-MELA-20140505-044	0	0	0	0	0	0	0.693524426421365	0.150115415587439	0.103995104056298	0.0523650539348975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028	37879
EXTERN-MELA-20140505-042	0	0	0	0	0.0585146180398545	0	0.66600511912897	0.175567930244931	0	0.051503983982485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028	76083
EXTERN-MELA-20140505-050	0	0	0	0	0.124154996620407	0	0.533834951306707	0.217673708402652	0.0635484389185329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031	57591
EXTERN-MELA-20140505-048	0	0	0	0	0	0	0.480308416029224	0.362363531864219	0.0702654077493758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.032	33547
EXTERN-MELA-20140505-057	0	0	0	0	0	0	0.887223926260368	0.0927882081317799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.046	94098
EXTERN-MELA-20140505-055	0.0636036693519575	0	0	0	0.642594241601598	0	0.0739777269870572	0	0.0509486842460943	0	0	0	0	0	0	0	0.0689348813804849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.053	3560
EXTERN-MELA-20140505-053	0	0	0	0	0.0710727935031755	0	0.627151514753322	0.26799067369292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021	73502
EXTERN-MELA-20140505-062	0	0.067946496299968	0	0	0	0	0.462635245266716	0.280010288812699	0.12121562279464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027	311346
EXTERN-MELA-20140505-059	0	0	0	0	0.0510175440475158	0	0.583852689477641	0.283743010552196	0.0511869287348194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021	192559
EXTERN-MELA-20140505-074	0	0	0	0	0	0	0.686986126076043	0.219970838890441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.024	86790
EXTERN-MELA-20140505-068	0	0	0	0	0	0	0.702602039642298	0.148463811965801	0.0598454375220006	0.0528658333603223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.026	43438
EXTERN-MELA-20140514-009	0	0	0	0	0	0	0.811673235180674	0.136855771438426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021	339573
EXTERN-MELA-20140514-013	0	0	0	0	0.112230524145471	0	0.568929077910116	0.263878819473294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.038	29781
EXTERN-MELA-20140514-021	0	0	0	0	0.623959880189827	0	0	0	0.0614010460808848	0	0	0	0	0	0	0	0.0671530112880619	0	0	0	0	0.0719724762841576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0574501827771556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.052	7357
EXTERN-MELA-20140514-029	0.144347941127971	0	0	0	0.679588062591619	0	0	0	0.0696572589446323	0	0	0	0	0	0	0	0.0704747896009496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.051	4034
EXTERN-MELA-20140514-027	0.0921647173406442	0	0	0	0.698292349043024	0	0	0	0.0966789486801585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0640776425369712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.054	3084
EXTERN-MELA-20140514-031	0	0.056724961097568	0	0	0.479452023646985	0	0	0.121488606472883	0	0	0	0	0	0	0	0	0.0841889100897057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.221486198022291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.035	7699
EXTERN-MELA-20140526-070	0.125236680861388	0	0	0	0.648641206935585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.113868925268332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.047	3105
EXTERN-MELA-20140526-076	0	0	0	0	0	0	0.691652049520668	0.192002168285958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027	335628
EXTERN-MELA-20140526-072	0	0	0	0	0	0	0.66021881373637	0.244016718122816	0.0568555027003729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	236611
EXTERN-MELA-20140524-019	0	0	0	0	0	0	0.664768944747738	0.205244452488364	0.0702736962439175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022	103243
EXTERN-MELA-20140524-017	0.0687273886594337	0	0	0	0.57548239267896	0	0.062632766268733	0	0	0.102137770807403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0593265267935316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.048	9199
EXTERN-MELA-20140524-021	0	0	0	0	0.110326719522503	0	0.772648755031019	0.117024525446478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014	32093
EXTERN-MELA-20140924-104	0	0	0	0	0.107387959735963	0	0.63391373309574	0.200591840045785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025	69140
EXTERN-MELA-20140524-048	0	0	0	0	0.0536338250369259	0	0.739349379765082	0.159971542224279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.035	97035
EXTERN-MELA-20140924-024	0	0	0	0	0.070231240999573	0	0.705155774977332	0.175699072198178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	95795
EXTERN-MELA-20140924-002	0	0	0	0	0.0828403167073249	0	0.545288651099164	0.333618277832279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	164529
EXTERN-MELA-20140924-106	0	0	0	0	0	0	0.760946385380163	0.122167899224766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028	90008
EXTERN-MELA-20140924-108	0	0	0	0	0.0581020930067913	0	0.671197692838041	0.195808784566415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.026	92006
EXTERN-MELA-20140924-110	0	0	0	0	0	0	0.686408352436079	0.195560968540881	0.0641241656919709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029	113589
EXTERN-MELA-20140924-112	0	0	0	0	0	0	0.789008175821828	0.146526321568606	0.0542984076753194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029	170401
EXTERN-MELA-20140924-006	0	0	0	0	0.103758909753288	0	0.635394532205724	0.17306881347835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028	36128
EXTERN-MELA-20140924-004	0	0	0	0	0.0941275000348245	0	0.751513297591408	0.154359202373767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021	68195
EXTERN-MELA-20140924-114	0	0	0	0	0.0696297939269036	0	0.758168097305639	0.119410510596904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025	103894
EXTERN-MELA-20140924-008	0	0	0	0	0.19024732308236	0	0.601509810865808	0.142044416217079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027	22280
EXTERN-MELA-20140924-116	0	0	0	0	0.0718894361231816	0	0.725706441514782	0.173757110195712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021	56935
EXTERN-MELA-20140924-012	0	0	0	0	0.055707366949941	0	0.7429404525538	0.201352180496259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019	73541
EXTERN-MELA-20140924-118	0	0	0	0	0.117806726893105	0	0.693376927302871	0.188816345804024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023	85080
EXTERN-MELA-20140526-032	0	0	0	0	0.143812142242275	0	0.622599881027741	0.203681440092315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023	28061
EXTERN-MELA-20140526-034	0	0.073434324452416	0	0	0	0	0.596401953232364	0.246305316287992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023	535940
EXTERN-MELA-20140526-042	0	0	0	0	0.100718511585833	0	0.692420751213478	0.17497851837502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019	71958
EXTERN-MELA-20140526-040	0	0	0	0	0	0	0.72923668763994	0.205884451567478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.038	72620
EXTERN-MELA-20140526-048	0	0	0	0	0	0	0.718702946200741	0.183725215921809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028	277301
EXTERN-MELA-20140526-050	0	0	0	0	0	0	0.689150588825493	0.241243232557478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.033	145958
EXTERN-MELA-20140526-062	0	0	0	0	0.0610210284365975	0	0.74285757877107	0.167222418651363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022	383889
EXTERN-MELA-20140526-066	0	0	0	0	0.0589269678646878	0	0.683588915062189	0.20291916060374	0	0.0545649564693829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027	37585
EXTERN-MELA-20140526-068	0	0	0	0	0	0	0.823433208072302	0.132330099119739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018	357369
EXTERN-MELA-20140526-087	0	0	0	0	0.204533459447041	0	0.500077020373307	0.221663748174348	0	0.0548085153397324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.036	78714
EXTERN-MELA-20140526-095	0	0	0	0	0.0921842606841706	0	0.767819290660825	0.139996448655005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017	105739
EXTERN-MELA-20140526-104	0	0	0	0	0.0585700399927572	0	0.71533304595461	0.193027426172915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031	123161
EXTERN-MELA-20140528-005	0.130987347187561	0	0	0	0.707246343238334	0	0	0	0.0593982616948714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.044	5677
EXTERN-MELA-20140530-001	0	0	0	0	0.0843284735177781	0	0.619852848994022	0.151382185825003	0.0771192903621651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027	57567
EXTERN-MELA-20140528-011	0	0	0	0	0.0599196217803361	0	0.640670968909685	0.25492991227424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023	122230
EXTERN-MELA-20140528-009	0.0524709506282383	0	0	0	0.545962345108805	0	0.056988163700935	0	0.116144832103253	0.0906204616390218	0	0	0	0	0	0	0.0505920384068803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.049	6600
EXTERN-MELA-20140526-025	0	0	0	0	0.103114630334768	0	0.764910911553062	0.10118016249749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023	5712
EXTERN-MELA-20140526-023	0	0	0	0	0	0	0.741054562724364	0.170980641024549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029	60320
